relative_time,AccX,AccY,AccZ,BarometerSensor,CompassSensor,,,,
75595,6.60276947,-6.464457092,1.437610474,984.360733,75.93680573,,0,,
75663,6.903194733,-6.684798889,1.770518188,984.360733,80.11303711,,0,,
75728,7.576793976,-7.515720978,2.551893311,984.360733,85.85768127,,0,,
75795,10.38974442,-7.832911377,1.616787872,984.360733,69.20096588,,0,,
75862,8.433163147,-8.466992798,1.467099152,984.360733,64.06884766,,0,,
75928,4.38782547,-6.062842255,0.671802979,984.360733,61.49063492,,0,,
75995,5.326074371,-8.684191132,-0.614472198,984.360733,56.37244034,,0,,
76063,8.313112793,-9.991273041,1.863774261,984.360733,50.39435577,,0,,
76128,3.391347656,-5.025948486,2.59754837,984.360733,54.88051987,,0,,
76195,3.83442627,-6.192772064,2.703078918,984.360733,54.88051987,,0,,
76262,5.92527832,-6.141877899,3.58399704,984.360733,49.86285782,,0,,
76327,8.458909607,-7.424859924,3.342998199,984.360733,48.54822159,,0,,
76395,8.496631165,-7.961344299,5.945486298,984.360733,48.54822159,,0,,
76463,6.606960754,-9.749525757,-0.701740723,984.360733,45.94072723,,0,,
76528,5.199288025,-5.016218719,0.546812897,984.360733,40.9990654,,0,,
76595,7.545808411,-7.825277252,2.36478241,984.360733,40.9990654,,0,,
76662,6.625222778,-6.571933594,-0.463585968,984.360733,31.91026878,,0,,
76728,5.624403992,-5.913003845,0.104632416,984.360733,26.36879349,,0,,
76795,5.517825623,-5.293142853,1.572779388,984.360733,24.76309204,,0,,
76863,6.840026093,-6.665489044,1.88622757,984.360733,26.94848824,,0.000610352,,
76928,7.400610352,-7.015610962,1.946103058,984.3613434,35.57748413,,0,,
76995,10.3593576,-6.421646118,-0.160017242,984.3613434,32.89143753,,0,,
77063,8.135881348,-9.035510559,2.642754364,984.3613434,23.73906898,,0,,
77128,6.098168793,-7.211703186,1.186133423,984.3613434,22.46788979,,0,,
77195,3.699407043,-6.377637634,-0.790805511,984.3613434,17.25043678,,0,,
77262,8.055199127,-12.31548981,1.976789246,984.3613434,11.09352875,,0,,
77327,5.367538147,-5.483696594,1.698517914,984.3613434,17.45702362,,0,,
77395,3.69746109,-5.822591858,1.745520172,984.3613434,17.45702362,,0,,
77462,4.194876709,-5.431006165,3.034639435,984.3613434,18.76567841,,0,,
77528,7.169191589,-7.600145416,3.894301758,984.3613434,17.60429764,,0,,
77595,12.52295837,-7.617060242,7.106621704,984.3613434,17.60429764,,0,,
77662,6.836134186,-8.336464233,0.3662883,984.3613434,16.58008194,,0,,
77727,4.384682007,-8.293802948,-0.681532745,984.3613434,7.627001286,,0,,
77795,5.540278931,-6.652466125,0.433947601,984.3613434,6.421873569,,0.001068115,,
77862,9.24253006,-8.705297241,1.640139313,984.3624115,3.850026608,,0,,
77928,5.30990799,-4.920567627,0.278421021,984.3624115,3.850026608,,0,,
77995,6.392905884,-5.741310883,1.059197388,984.3624115,3.850026608,,0,,
78062,7.180118866,-6.35353775,3.155887299,984.3624115,6.766542912,,0,,
78128,6.416407013,-6.529272308,3.835025024,984.3624115,4.12121439,,0,,
78195,8.385262756,-7.200476532,1.796564026,984.3624115,1.970849991,,0,,
78262,8.502768402,-8.737779694,1.457219696,984.3624115,0.72324276,,0,,
78328,7.087910614,-7.837402039,0.321681061,984.3624115,358.1472778,,0,,
78395,3.658242645,-4.838238831,0.148940277,984.3624115,352.5709839,,0,,
78461,6.92924057,-8.214916992,-0.195792847,984.3624115,338.7923279,,0,,
78528,5.615722046,-8.219707031,1.095571747,984.3624115,334.482666,,0,,
78595,3.898343353,-4.812492371,1.755848694,984.3624115,338.0481873,,0,,
78661,7.106472015,-5.298381958,2.791395264,984.3624115,339.1774597,,0,,
78727,6.768025818,-6.197562103,3.279979248,984.3624115,339.1774597,,0,,
78795,7.83485733,-6.219716034,3.740571442,984.3624115,341.7887878,,0,,
78862,8.185278625,-7.224875793,6.948700104,984.3624115,345.120575,,0,,
78928,6.522985382,-9.729467468,1.240620117,984.3624115,345.120575,,0,,
78995,7.258855133,-9.8989151,-1.021326141,984.3624115,335.7619019,,0,,
79062,4.820874939,-3.674708405,0.335751801,984.3624115,335.7619019,,0,,
79128,9.059161377,-8.316705322,1.574425964,984.3624115,335.7619019,,0,,
79194,7.205715637,-6.706803131,0.430654449,984.3624115,334.0281067,,0,,
79261,6.503825226,-5.651946716,1.805994415,984.3624115,335.9098206,,0,,
79328,7.913743286,-6.673572235,1.46500351,984.3624115,339.246582,,0,,
79395,7.278464355,-6.2201651,1.735491028,984.3624115,343.4870605,,0,,
79461,6.323749695,-6.067781982,2.793790283,984.3624115,343.4870605,,0,,
79528,6.929989014,-6.317163391,2.405797119,984.3624115,340.1054688,,0,,
79595,7.57394989,-6.399791565,1.533710632,984.3624115,337.2160034,,0,,
79662,8.816066895,-8.325237579,1.826651459,984.3624115,337.2160034,,-0.002365112,,
79727,11.00496506,-11.07621689,1.182540894,984.3600464,334.5107727,,0,,
79795,6.631659393,-9.180409241,0.03397934,984.3600464,328.7295532,,0,,
79861,2.569855957,-6.260581055,-0.260009308,984.3600464,318.710083,,0,,
79928,4.542154541,-6.777306519,1.748813324,984.3600464,308.5479736,,0,,
79995,3.65764389,-5.152585144,0.213156738,984.3600464,319.1069031,,0,,
80063,5.227878571,-6.299200745,0.263751526,984.3600464,324.7361145,,0,,
80127,6.693929901,-8.084238739,0.421822815,984.3600464,329.4779053,,0,,
80195,6.874155121,-8.555009766,1.254541168,984.3600464,331.3894958,,0,,
80263,5.481002197,-6.368506622,2.745141449,984.3600464,335.0140381,,0,,
80327,6.114035797,-6.738986206,1.062640228,984.3600464,335.0140381,,0,,
80395,6.063740387,-8.824000397,1.589694214,984.3600464,337.0411682,,0,,
80462,4.572840729,-7.417076111,4.694088593,984.3600464,343.2406616,,0,,
80527,3.340303802,-6.658004608,6.420149231,984.3600464,352.9187927,,0,,
80595,3.208128662,-6.89885376,5.302124176,984.3600464,355.9060669,,-0.000534058,,
80662,3.282374268,-7.0310289,5.576353912,984.3595123,358.556488,,0,,
80728,2.958896942,-7.282056885,6.055956573,984.3595123,0.824573994,,0,,
80795,2.561772766,-6.794969788,5.403762817,984.3595123,2.238094807,,0,,
80862,2.27811264,-6.45188324,5.523364105,984.3595123,3.413354397,,0,,
80928,2.010319519,-6.731950836,6.201903076,984.3595123,3.413354397,,0,,
80995,2.722089386,-6.533912659,7.610324249,984.3595123,3.413354397,,0,,
81063,3.733536072,-7.874973907,9.047635345,984.3595123,2.165657043,,0,,
81128,10.31759445,-17.30715958,7.784412231,984.3595123,356.370575,,0,,
81195,3.158731384,-3.454965363,2.541864166,984.3595123,345.2136536,,0,,
81262,6.404282227,-6.790928192,1.263522491,984.3595123,338.0823669,,0,,
81328,4.562961273,-5.628445587,-0.047900391,984.3595123,329.4846802,,0,,
81395,3.66467926,-4.017196198,0.660426636,984.3595123,326.0108643,,0,,
81462,9.30450119,-9.040001221,0.419278107,984.3595123,326.0108643,,0,,
81527,9.645192719,-9.371412048,-0.006735992,984.3595123,328.4371643,,-0.002746582,,
81595,6.559210052,-6.36296814,3.022814026,984.3567657,336.8323669,,0,,
81663,5.275479584,-4.636308746,1.845512238,984.3567657,342.2073975,,0,,
81728,6.056555328,-5.971831512,3.960464172,984.3567657,346.0619812,,0,,
81795,7.267537079,-6.580016785,1.816322937,984.3567657,341.0455322,,0,,
81862,8.390202484,-8.304281158,1.927541656,984.3567657,337.5527649,,0,,
81928,6.505172424,-6.497238922,2.05118454,984.3567657,333.7141418,,0,,
81995,5.707032166,-6.042035522,1.551373901,984.3567657,332.4509583,,0,,
82062,6.302793274,-6.870412903,1.507515106,984.3567657,332.4509583,,0,,
82128,6.716383209,-6.940766602,1.820065155,984.3567657,332.4509583,,0,,
82195,7.322023773,-7.037615204,1.950593719,984.3567657,335.3818359,,0,,
82262,7.096293182,-6.411317596,2.705473938,984.3567657,336.5780334,,0,,
82328,8.289761353,-8.473130035,2.321672058,984.3567657,337.9241943,,0,,
82395,10.25487488,-9.58187439,1.846859436,984.3567657,337.9241943,,0,,
82462,8.659043427,-12.23450821,-0.148042145,984.3567657,332.3950195,,-0.003128052,,
82528,2.598895569,-7.089108124,0.10642868,984.3536377,310.9279175,,0,,
82595,3.254831543,-6.956334229,1.918111267,984.3536377,303.1566467,,0,,
82662,3.776496735,-5.105433197,0.258512421,984.3536377,310.4554138,,0,,
82728,4.22870636,-4.808151398,-0.105231171,984.3536377,318.2089844,,0,,
82795,7.373217316,-8.280780029,0.875379639,984.3536377,323.698822,,0,,
82862,7.647896118,-8.60949646,1.314716034,984.3536377,326.3777161,,0,,
82927,5.391338654,-6.334676971,2.515069885,984.3536377,331.1973877,,0,,
82995,5.75687851,-5.484894104,3.18851944,984.3536377,334.1802063,,0,,
83063,6.306984558,-7.766599274,2.328108673,984.3536377,334.1802063,,0,,
83128,6.782246246,-8.143365784,3.069067841,984.3536377,335.6259155,,0,,
83195,5.228028259,-7.221133575,3.852538605,984.3536377,341.1125183,,0,,
83262,3.687132568,-6.033353577,5.648653564,984.3536377,346.7781677,,0,,
83328,3.605252838,-7.074139252,5.491929474,984.3536377,352.510437,,0,,
83394,3.562142487,-6.868766327,5.288352814,984.3536377,353.690033,,0,,
83463,3.472928009,-6.893614655,5.886359253,984.3536377,356.2790833,,-0.00038147,,
83528,3.112327881,-6.588998108,5.852529602,984.3532562,357.8345947,,0,,
83595,3.179388428,-6.789730682,6.001769257,984.3532562,359.0900269,,0,,
83663,3.028801575,-6.848708038,5.606591034,984.3532562,359.0900269,,0,,
83728,3.066672821,-7.115004272,5.87737793,984.3532562,0.196870327,,0,,
83795,2.710713043,-6.806046753,6.315666504,984.3532562,0.196870327,,0,,
83863,3.651506653,-8.202043762,7.418123932,984.3532562,0.196870327,,0,,
83928,10.17074982,-14.05128021,10.15114059,984.3532562,358.4986877,,0,,
83994,3.337310028,-5.176235962,1.966760101,984.3532562,350.8529053,,0,,
84062,5.652994537,-7.451504517,1.946402435,984.3532562,341.3230286,,0,,
84127,6.683152313,-7.608527985,0.205821991,984.3532562,328.688446,,0,,
84194,3.873045959,-3.014880524,0.526455231,984.3532562,323.7549133,,0,,
84263,7.303162994,-6.538702698,-0.21061203,984.3532562,324.9391785,,0,,
84328,9.600435791,-9.741741943,-0.33814682,984.3532562,323.7904663,,0,,
84394,7.00408493,-6.55367157,2.569706268,984.3532562,328.2388306,,-0.001296997,,
84463,5.673651581,-5.17294281,1.841021576,984.3519592,333.119812,,0,,
84528,6.394851837,-5.199587402,1.235680389,984.3519592,339.4539185,,0,,
84594,8.191565552,-7.25107132,2.22317688,984.3519592,342.2393494,,0,,
84663,6.496191101,-6.71982605,2.406096497,984.3519592,342.2393494,,0,,
84728,6.882088623,-6.468049622,1.806144104,984.3519592,340.862854,,0,,
84794,6.640940094,-5.90536972,1.619631958,984.3519592,338.2113342,,0,,
84862,6.81218399,-6.423143005,1.563648376,984.3519592,333.4441833,,0,,
84927,7.282356262,-7.456593933,1.864373016,984.3519592,330.3078003,,0,,
84994,8.932824097,-9.377549286,1.845961304,984.3519592,327.776062,,0,,
85063,10.77698914,-11.411819,1.271455994,984.3519592,325.6129456,,0,,
85128,5.416636047,-8.205187225,0.294437714,984.3519592,319.8189697,,0,,
85195,3.348237305,-4.894671478,0.157771912,984.3519592,307.0380554,,0,,
85262,3.43655365,-5.878276062,1.058748322,984.3519592,306.6248474,,0,,
85328,4.539609833,-6.375092926,-0.177231445,984.3519592,311.3937683,,-0.007247925,,
85394,6.952891388,-8.088430023,1.017434235,984.3447113,318.2750854,,0,,
85463,7.375312958,-7.33639389,1.296004944,984.3447113,325.4859314,,0,,
85528,6.820716248,-7.450756073,4.094435577,984.3447113,331.7682495,,0,,
85594,4.287084961,-6.605763245,3.924089813,984.3447113,337.5354614,,0,,
85663,4.837789764,-7.205116882,3.734733582,984.3447113,342.4410706,,0,,
85728,5.037025452,-7.628137207,6.236032104,984.3447113,348.0197754,,0,,
85794,2.26763443,-6.059399414,5.717809753,984.3447113,355.270813,,0,,
85862,1.888023834,-6.64019165,5.920787659,984.3447113,359.9573059,,0,,
85928,2.200274506,-5.925577698,5.992488556,984.3447113,359.9573059,,0,,
85994,2.554587708,-6.283782806,6.636299744,984.3447113,359.9573059,,0,,
86062,1.992207184,-5.888454895,7.178771667,984.3447113,359.9573059,,0,,
86128,2.140249329,-6.292315063,8.621621246,984.3447113,359.9573059,,0,,
86195,9.731114044,-16.03390732,8.896300049,984.3447113,357.4400024,,0,,
86262,3.24929306,-5.248385925,2.971919861,984.3447113,353.412323,,-0.008468628,,
86328,5.223836975,-6.184239807,2.590962067,984.3362427,346.2757568,,0,,
86395,6.672674103,-10.9844577,0.389040985,984.3362427,332.9824829,,0,,
86462,5.954317932,-3.502566376,-1.153950348,984.3362427,329.7139282,,0,,
86528,3.805835724,-2.514321442,0.290695496,984.3362427,334.9291382,,0,,
86594,8.04906189,-7.452402649,0.207917633,984.3362427,331.5137939,,0,,
86662,10.12928604,-11.49564468,1.40527771,984.3362427,329.0589905,,0,,
86728,6.534212036,-6.059549103,2.019749908,984.3362427,333.0927734,,0,,
86794,5.476361847,-4.676275635,0.895587616,984.3362427,341.5401001,,0,,
86862,6.334078217,-5.817203064,0.391585693,984.3362427,341.5401001,,0,,
86927,7.08955719,-6.921606445,1.302890625,984.3362427,338.0452576,,0,,
86994,9.16648819,-9.255253601,1.804347839,984.3362427,335.178833,,0,,
87062,7.671546936,-7.3774086,1.517993317,984.3362427,335.178833,,0,,
87128,4.154760132,-3.523971863,0.333955536,984.3362427,335.178833,,0,,
87194,7.625891876,-7.316485291,1.732796631,984.3362427,335.178833,,-0.005645752,,
87262,12.7946434,-13.0109436,1.922302551,984.3305969,332.1636658,,0,,
87328,7.806566162,-10.32867142,0.258362732,984.3305969,329.3815918,,0,,
87394,2.458936615,-5.125940552,-1.063987427,984.3305969,317.7066345,,0,,
87462,2.093396759,-4.871469727,0.455053711,984.3305969,311.8569641,,0,,
87528,2.819536743,-5.285808105,0.161813507,984.3305969,315.9608765,,0,,
87594,6.670129395,-8.590186615,0.561332703,984.3305969,321.329071,,0,,
87662,8.855285339,-9.315578156,1.202599182,984.3305969,330.1534424,,0,,
87728,5.979016571,-5.536985779,2.572550354,984.3305969,336.3407898,,0,,
87794,5.792504425,-5.784121857,2.838696899,984.3305969,340.1976013,,0,,
87862,5.826783142,-7.627239075,2.092798004,984.3305969,340.1976013,,0,,
87928,6.683002625,-9.304052124,3.808979187,984.3305969,343.0016785,,0,,
87994,4.358187103,-6.310577087,4.04728363,984.3305969,349.4360657,,0,,
88062,2.544708252,-6.879244537,5.800737305,984.3305969,359.9669495,,0,,
88128,3.26216629,-7.252867584,5.46199173,984.3305969,3.958472729,,-0.009918213,,
88194,2.576442261,-6.978787537,5.13671814,984.3206787,5.015310764,,0,,
88262,2.579885101,-6.482120361,5.802234192,984.3206787,8.234754562,,0,,
88328,2.857557678,-6.898404694,6.149362335,984.3206787,8.234754562,,0,,
88394,2.508034515,-6.664141846,6.280489655,984.3206787,9.551374435,,0,,
88461,2.1857547,-7.166646881,6.579268341,984.3206787,9.551374435,,0,,
88528,6.046825562,-10.16581009,6.932384033,984.3206787,7.908856869,,0,,
88594,3.629352722,-9.035959625,4.265080719,984.3206787,4.977425098,,0,,
88662,4.203708344,-5.778283997,3.462000732,984.3206787,355.6021423,,0,,
88727,6.290818176,-8.856482849,1.884730682,984.3206787,347.0350647,,0,,
88794,6.635401611,-7.470215607,-0.917142792,984.3206787,331.6159363,,0,,
88862,5.828729095,-6.056854706,-0.27378067,984.3206787,324.8575439,,0,,
88928,5.528303833,-3.952680359,-1.484463043,984.3206787,329.664856,,0,,
88994,7.292086029,-6.217171326,0.18366806,984.3206787,328.2572021,,0,,
89062,8.141120453,-7.47455658,2.251018982,984.3206787,332.6954956,,-0.015716553,,
89128,6.941065979,-6.364614716,1.952389984,984.3049622,337.1456604,,0,,
89194,6.716532898,-5.908513184,1.808688812,984.3049622,341.0020447,,0,,
89262,6.432274017,-5.977070618,1.523980865,984.3049622,342.2738953,,0,,
89328,7.067403259,-7.122189331,1.917362823,984.3049622,342.2738953,,0,,
89394,6.852300568,-6.743027802,1.666484528,984.3049622,340.5067444,,0,,
89461,6.703509979,-6.597380676,1.456471252,984.3049622,339.4427795,,0,,
89528,6.945257263,-6.82625473,1.46500351,984.3049622,339.4427795,,0,,
89594,8.09815979,-7.993078308,1.546134796,984.3049622,338.0883179,,0,,
89662,9.971065063,-9.063352661,1.726509705,984.3049622,334.9882813,,0,,
89728,10.17643799,-13.18997131,0.252824249,984.3049622,326.1412659,,0,,
89794,4.38198761,-7.707921295,-0.308508453,984.3049622,315.2774658,,0,,
89861,2.819985809,-7.896080017,-0.069305878,984.3049622,305.4068909,,0,,
89928,3.267704773,-5.97677124,0.616418152,984.3049622,310.696106,,0,,
89994,3.316503296,-4.244273987,0.366138611,984.3049622,315.9464417,,0,,
90062,6.753655701,-6.747518463,0.387394409,984.3049622,322.0209656,,-0.017929077,,
90127,7.699538727,-8.897647247,2.912493439,984.2870331,335.6618042,,0,,
90193,4.779710541,-7.059918823,5.902675323,984.2870331,342.6804504,,0,,
90262,2.528242493,-6.234684906,3.913012848,984.2870331,350.4035645,,0,,
90328,2.590063934,-6.410569153,4.981191559,984.2870331,357.276886,,0,,
90394,2.92641449,-7.432793427,6.397097168,984.2870331,1.837294579,,0,,
90462,2.395767975,-6.89181839,6.257437592,984.2870331,3.392469883,,0,,
90528,1.80659317,-5.996230774,6.045029297,984.2870331,5.137658596,,0,,
90594,2.152374115,-6.275998993,6.007457428,984.2870331,5.137658596,,0,,
90663,1.63460083,-6.821165314,6.635700989,984.2870331,3.958131313,,0,,
90728,2.885250092,-6.36296814,8.796307983,984.2870331,2.707733154,,0,,
90794,11.27051285,-14.33449127,9.737251282,984.2870331,2.707733154,,0,,
90862,1.873054962,-6.175108795,5.948629761,984.2870331,359.5435486,,0,,
90928,6.907386017,-8.919352112,2.514321442,984.2870331,346.395813,,0,,
90994,6.136339417,-8.350834351,-0.014669495,984.2870331,333.888855,,-0.016098022,,
91062,5.908363495,-4.301604767,-2.334395599,984.2709351,327.2630005,,0,,
91127,2.806513824,-2.654280396,-0.771795044,984.2709351,330.1643372,,0,,
91194,7.044201508,-6.367758179,-1.533860321,984.2709351,328.5356445,,0,,
91262,9.800868988,-10.1391655,0.609083405,984.2709351,327.1931458,,0,,
91328,6.203699341,-6.157295837,1.931583252,984.2709351,332.0594482,,0,,
91394,5.285359039,-5.184019775,1.201551361,984.2709351,335.1385498,,0,,
91462,7.192992096,-7.517217865,0.98525116,984.2709351,335.1385498,,0,,
91527,6.920109558,-6.99824707,1.642684021,984.2709351,335.1385498,,0,,
91594,6.703509979,-6.420149231,1.316212921,984.2709351,335.1385498,,0,,
91662,6.973997498,-6.053860931,1.0776091,984.2709351,335.1385498,,0,,
91727,8.164771271,-7.093898163,1.414708099,984.2709351,334.0804443,,0,,
91794,7.965685272,-7.808063049,1.4730867,984.2709351,332.6732483,,0,,
91861,9.796677704,-9.715396729,1.79371994,984.2709351,329.1332703,,0,,
91928,8.958271179,-11.42948227,0.577199707,984.2709351,327.6739197,,-0.019302368,,
91994,4.04024826,-6.48930542,0.152832184,984.2516327,321.7440796,,0,,
92062,4.430037689,-6.351891174,0.201181641,984.2516327,309.6390686,,0,,
92128,2.876568146,-5.150938568,0.657133484,984.2516327,311.1097107,,0,,
92194,3.891008606,-6.178701324,-0.038769379,984.2516327,315.546936,,0,,
92262,7.55763382,-8.91605896,0.337398376,984.2516327,322.1318359,,0,,
92327,7.167545013,-7.888146515,1.413211212,984.2516327,330.2825623,,0,,
92394,6.651268616,-6.173013153,2.805166626,984.2516327,336.4945068,,0,,
92462,5.148543549,-5.429658966,3.810476074,984.2516327,343.0091858,,0,,
92527,5.622158661,-8.119864655,3.242856445,984.2516327,345.4261169,,0,,
92594,5.484894104,-7.441625061,5.761668549,984.2516327,350.5796204,,0,,
92662,2.723735962,-5.713768158,5.587879944,984.2516327,357.9273071,,0,,
92728,2.631827087,-6.597979431,5.782325592,984.2516327,3.140291691,,0,,
92794,3.06098465,-6.253395996,6.000721436,984.2516327,4.650404453,,0,,
92862,2.475252686,-6.416257324,6.042484589,984.2516327,4.650404453,,-0.016021729,,
92927,2.978057098,-6.135740662,6.312073975,984.235611,4.650404453,,0,,
92994,2.533780975,-6.29620697,6.943760376,984.235611,3.589857578,,0,,
93061,4.459975433,-6.928192749,7.986192627,984.235611,2.121311188,,0,,
93127,5.485642548,-13.07800415,5.948929138,984.235611,359.9920959,,0,,
93194,5.503006439,-5.139562225,4.877008209,984.235611,356.7139587,,0,,
93261,6.347400513,-8.02675827,2.744542694,984.235611,341.8240662,,0,,
93327,5.582640839,-6.012846222,-1.014290771,984.235611,327.5643005,,0,,
93394,3.352578278,-3.330274658,-0.139060822,984.235611,325.4614868,,0,,
93462,5.727838898,-5.452711029,-0.312999115,984.235611,325.4614868,,0,,
93528,9.309291229,-9.355095978,0.017214203,984.235611,323.4048767,,0,,
93594,7.025041351,-6.682852936,1.623972931,984.235611,325.8457336,,0,,
93662,6.076613617,-5.77199707,1.871408386,984.235611,330.4311829,,0,,
93728,6.285878448,-5.444178772,1.248254242,984.235611,333.6938171,,0,,
93794,7.623197479,-7.162904663,1.931583252,984.235611,335.1311951,,-0.01625061,,
93861,7.427254944,-7.40315506,1.788929901,984.2193604,336.2760315,,0,,
93928,6.487209778,-6.189628601,1.602567444,984.2193604,336.2760315,,0,,
93994,6.396648102,-6.230643311,1.632654877,984.2193604,336.2760315,,0,,
94062,6.992109833,-7.196434937,1.590742035,984.2193604,336.2760315,,0,,
94127,7.92616745,-8.252039795,1.633103943,984.2193604,335.0438538,,0,,
94194,10.12778915,-10.18167709,1.820514221,984.2193604,332.9198608,,0,,
94262,7.788004761,-9.625284119,0.798589325,984.2193604,328.0422363,,0,,
94328,4.214785309,-7.088808746,0.122145996,984.2193604,316.4960632,,0,,
94394,3.224893799,-7.230264587,-0.771944733,984.2193604,303.9950867,,0,,
94462,3.10888504,-5.577252045,1.027762756,984.2193604,304.7945862,,0,,
94528,5.539530487,-7.230713654,0.642763367,984.2193604,313.714447,,0,,
94594,8.218808899,-9.339827728,0.7617659,984.2193604,319.2949829,,0,,
94662,5.311853943,-6.489754486,1.009351044,984.2193604,329.0546875,,0,,
94728,5.138664093,-7.156018982,1.929188232,984.2193604,332.6745605,,-0.016555786,,
94794,5.187163239,-7.54940094,2.220632172,984.2028046,334.461731,,0,,
94861,6.800807648,-8.192014618,2.978805542,984.2028046,335.7756958,,0,,
94928,5.537883911,-6.767127686,4.804558868,984.2028046,339.1124268,,0,,
94994,4.365521851,-6.002368011,4.971162415,984.2028046,342.1923218,,0,,
95062,2.561174011,-6.654112701,5.665718079,984.2028046,349.9317627,,0,,
95127,2.498454437,-5.76032135,5.715265045,984.2028046,353.2326965,,0,,
95194,3.181035004,-6.280190277,6.133345642,984.2028046,353.2326965,,0,,
95262,2.815046082,-6.127358093,6.673871613,984.2028046,353.2326965,,0,,
95327,3.472329254,-5.747747498,8.616980896,984.2028046,353.2326965,,0,,
95394,9.987530823,-13.35283264,8.510252838,984.2028046,353.2326965,,0,,
95462,3.761378174,-6.018235016,3.880380707,984.2028046,349.6455688,,0,,
95527,5.194947052,-7.780969391,2.732717285,984.2028046,340.0545654,,0,,
95594,5.599705353,-7.55987915,0.492326202,984.2028046,326.8357239,,0,,
95662,5.576802979,-3.614084473,-0.22228775,984.2028046,324.3732605,,-0.017318726,,
95728,4.478536835,-3.652404785,0.445024567,984.1854858,333.1792603,,0,,
95794,8.713530121,-7.639962616,0.251027985,984.1854858,330.4073181,,0,,
95862,8.532556458,-9.047934723,0.293838959,984.1854858,329.3991394,,0,,
95927,5.692063293,-6.129453735,1.976190491,984.1854858,331.8224792,,0,,
95994,6.497238922,-6.696773987,1.527872772,984.1854858,336.3175659,,0,,
96062,6.442901917,-6.242917786,0.999920654,984.1854858,337.6573792,,0,,
96127,6.566395111,-6.421496429,1.640289001,984.1854858,337.6573792,,0,,
96194,7.131020966,-6.714586945,1.358574829,984.1854858,338.9683228,,0,,
96262,7.085964661,-6.507268066,1.20050354,984.1854858,338.9683228,,0,,
96327,6.793173523,-6.552324371,1.423689423,984.1854858,334.9781189,,0,,
96394,8.157137146,-8.720415802,1.42518631,984.1854858,332.3062439,,0,,
96462,9.996661835,-10.01133133,1.287921753,984.1854858,327.9382019,,0,,
96527,8.343499603,-12.16595078,-0.072898407,984.1854858,321.8740234,,0,,
96594,4.427942047,-6.858437805,0.598605194,984.1854858,312.9681702,,0,,
96662,4.499343567,-7.005731506,1.772314453,984.1854858,310.2879639,,-0.018234253,,
96727,3.807033234,-5.943839722,1.007105713,984.1672516,315.6947327,,0,,
96794,4.505480804,-5.911656647,0.018262024,984.1672516,320.6096802,,0,,
96862,6.107748871,-7.438481598,0.538729706,984.1672516,323.383667,,0,,
96928,6.94795166,-8.408913574,1.158740387,984.1672516,329.5212097,,0,,
96994,6.68943924,-7.253765717,0.53588562,984.1672516,333.8668518,,0,,
97062,6.851701813,-6.100713501,1.825453949,984.1672516,338.02948,,0,,
97128,5.33325943,-6.162684631,1.808688812,984.1672516,339.6219482,,0,,
97194,5.866750031,-7.658074951,2.895877991,984.1672516,339.6219482,,0,,
97262,5.227279816,-6.594536591,2.508034515,984.1672516,339.6219482,,0,,
97328,5.150489502,-6.563551025,3.201991425,984.1672516,343.3447571,,0,,
97394,5.334007874,-6.448440399,4.263134766,984.1672516,346.7889099,,0,,
97461,5.063670044,-6.407575378,5.635780334,984.1672516,347.7894897,,0,,
97528,8.082592163,-7.979456635,6.56774231,984.1672516,349.3210144,,0,,
97594,8.204139404,-10.10937744,2.282004547,984.1672516,342.8729553,,-0.015945435,,
97662,5.132377167,-7.702382813,0.883762207,984.1513062,333.4930115,,0,,
97728,5.80013855,-8.115373993,-0.853974152,984.1513062,325.4642029,,0,,
97794,6.399791565,-6.88358551,-0.932411041,984.1513062,323.7453918,,0,,
97862,5.389093323,-4.389322357,0.395627289,984.1513062,327.6938171,,0,,
97928,5.742508392,-4.227957916,0.916993103,984.1513062,333.4840698,,0,,
97994,7.469467163,-5.139861603,0.809815979,984.1513062,336.4242859,,0,,
98062,9.516460419,-8.802295532,1.886826324,984.1513062,336.4242859,,0,,
98127,6.289470978,-6.916816406,2.62329483,984.1513062,336.4242859,,0,,
98194,5.263354797,-5.514831848,1.513802032,984.1513062,340.2791443,,0,,
98262,6.626869354,-7.392377472,0.95710968,984.1513062,340.2791443,,0,,
98327,7.742200012,-8.659193115,2.180814972,984.1513062,340.2791443,,0,,
98394,6.22839798,-6.085295563,1.487307129,984.1513062,339.2184753,,0,,
98462,5.816155243,-5.287005615,1.142124939,984.1513062,339.2184753,,0,,
98528,7.063211975,-6.476282501,1.628164215,984.1513062,337.3707581,,-0.019302368,,
98594,9.187594299,-9.060209198,2.394720154,984.1320038,335.1098938,,0,,
98662,10.38031403,-10.05234604,1.196611633,984.1320038,333.0319824,,0,,
98727,7.95775177,-11.33338211,-0.354911957,984.1320038,327.1091919,,0,,
98794,2.634521484,-6.154751129,0.03742218,984.1320038,313.1856995,,0,,
98862,3.739673309,-4.640949097,1.546434174,984.1320038,305.4123535,,0,,
98927,4.79857132,-8.487949219,0.450862427,984.1320038,313.1872559,,0,,
98994,4.924609222,-7.544012146,-1.47548172,984.1320038,318.144928,,0,,
99062,8.353678436,-9.348359985,-1.074765015,984.1320038,322.6706848,,0,,
99127,3.170107727,-6.826105042,4.58436676,984.1320038,340.2619324,,0,,
99194,-0.540376282,-5.728587341,9.10676239,984.1320038,2.506472588,,0,,
